# redshift      Ob
9.112427699072286558e+00 1.574241957192970831e-01
9.111177844410281779e+00 1.574240664985425142e-01
9.109928397060466310e+00 1.574239372562344641e-01
9.108679313488154961e+00 1.574238079878895746e-01
9.107430664139609888e+00 1.574236787008202465e-01
9.106182356411881784e+00 1.574235493854583556e-01
9.104934383666362763e+00 1.574234200411288309e-01
9.103686792507600600e+00 1.574232906726777126e-01
9.102439690500139235e+00 1.574231612912863620e-01
9.101192845044321800e+00 1.574230318728415401e-01
9.099946517548643143e+00 1.574229024444967762e-01
9.098700449051662531e+00 1.574227729793800379e-01
9.097454832424471505e+00 1.574226434975457833e-01
9.096209607927658425e+00 1.574225139928096540e-01
9.094964799676276357e+00 1.574223844677026807e-01
9.093720233588474144e+00 1.574222549041225661e-01
9.092476256778333266e+00 1.574221253382299679e-01
9.091232504089093780e+00 1.574219957320153740e-01
9.089989123578211760e+00 1.574218661009141040e-01
9.088746263367365685e+00 1.574217364603982261e-01
9.087503711732338729e+00 1.574216067884080250e-01
9.086261541012142118e+00 1.574214770925065343e-01
9.085019676291560486e+00 1.574213473648856942e-01
9.083778320107574800e+00 1.574212176267265895e-01
9.082537348451053205e+00 1.574210878650981749e-01
9.081296698935803491e+00 1.574209580734926561e-01
9.080056347506717529e+00 1.574208282494021227e-01
9.078816490745779788e+00 1.574206984134242926e-01
9.077576924982697193e+00 1.574205685442527092e-01
9.076337833188366844e+00 1.574204386610771889e-01
9.075099038601484480e+00 1.574203087453898697e-01
9.073860723686983931e+00 1.574201788163471782e-01
9.072622713406410355e+00 1.574200488556050381e-01
9.071385032393889603e+00 1.574199188657593451e-01
9.070147854396203968e+00 1.574197888650834820e-01
9.068910996578186001e+00 1.574196588343899361e-01
9.067674588053465712e+00 1.574195287872730831e-01
9.066438505714948803e+00 1.574193987108052362e-01
9.065202786151731473e+00 1.574192686088510817e-01
9.063967477027306430e+00 1.574191384864498111e-01
9.062732532158499055e+00 1.574190083387576045e-01
9.061497947811226084e+00 1.574188781653980684e-01
9.060263624771689450e+00 1.574187479559195080e-01
9.059029874073953437e+00 1.574186177431586564e-01
9.057796480113497140e+00 1.574184875043932730e-01
9.056563321091651630e+00 1.574183572267690567e-01
9.055330737049006373e+00 1.574182269462336969e-01
9.054098407562669593e+00 1.574180966289448202e-01
9.052866406893000928e+00 1.574179662827617787e-01
9.051634874223720928e+00 1.574178359224331081e-01
9.050403623047269974e+00 1.574177055282360571e-01
9.049172989258357447e+00 1.574175751357738962e-01
9.047942494911467293e+00 1.574174446944257566e-01
9.046712457411523189e+00 1.574173142378461898e-01
9.045482734414669324e+00 1.574171837509595606e-01
9.044253495303621548e+00 1.574170532517624455e-01
9.043024500045435232e+00 1.574169227147899641e-01
9.041795921490720644e+00 1.574167921584140317e-01
9.040567807615012441e+00 1.574166615877624631e-01
9.039340024736400636e+00 1.574165309886456920e-01
9.038112557674427450e+00 1.574164003594604733e-01
9.036885470702880951e+00 1.574162697070623507e-01
9.035658844100794340e+00 1.574161390400256322e-01
9.034432522076924599e+00 1.574160083417753819e-01
9.033206670288707940e+00 1.574158776299885987e-01
9.031981101246532972e+00 1.574157468846933139e-01
9.030755834510197033e+00 1.574156161079830751e-01
9.029531038237134766e+00 1.574154853178273972e-01
9.028306654041672985e+00 1.574153545080217431e-01
9.027082541045487574e+00 1.574152236635295854e-01
9.025858969238232277e+00 1.574150928132347083e-01
9.024635534812205151e+00 1.574149619139676437e-01
9.023412640933932138e+00 1.574148310088787917e-01
9.022189950666968272e+00 1.574147000619201264e-01
9.020967840887607281e+00 1.574145691134767600e-01
9.019746070172759644e+00 1.574144381377134971e-01
9.018524537942825603e+00 1.574143071238545966e-01
9.017303480325701059e+00 1.574141760972427306e-01
9.016082745953811539e+00 1.574140450416591230e-01
9.014862447053941352e+00 1.574139139691728695e-01
9.013642482153679580e+00 1.574137828689065322e-01
9.012422843612396761e+00 1.574136517400520907e-01
9.011203722366078139e+00 1.574135206031652967e-01
9.009984844913800472e+00 1.574133894288478053e-01
9.008766395096316160e+00 1.574132582368982236e-01
9.007548213013233607e+00 1.574131270101158664e-01
9.006330506470034081e+00 1.574129957709060057e-01
9.005113125690320075e+00 1.574128645031506457e-01
9.003896105427566354e+00 1.574127332106124710e-01
9.002679383053990847e+00 1.574126018865482923e-01
9.001463149232549199e+00 1.574124705515600742e-01
9.000247359011122938e+00 1.574123392008283384e-01
8.999031744003010758e+00 1.574122078053674378e-01
8.997816571824440501e+00 1.574120763941138368e-01
8.996601830019351098e+00 1.574119449657507830e-01
8.995387404317384039e+00 1.574118135079350389e-01
8.994173362048448084e+00 1.574116820279712059e-01
8.992959654918575296e+00 1.574115505206472587e-01
8.991746389686559482e+00 1.574114189975533984e-01
8.990533397450498398e+00 1.574112874403976459e-01
8.989320794329925590e+00 1.574111558617876661e-01
8.988108585612588186e+00 1.574110242623205091e-01
8.986896737081970343e+00 1.574108926383025464e-01
8.985685274422289481e+00 1.574107609925437523e-01
8.984474164320237932e+00 1.574106293214438956e-01
8.983263351418113274e+00 1.574104976189973637e-01
8.982053041473383459e+00 1.574103659076094841e-01
8.980843080606595308e+00 1.574102341705631292e-01
8.979633422988921865e+00 1.574101024028817519e-01
8.978423993277353077e+00 1.574099705963617757e-01
8.977215156711526589e+00 1.574098387908343666e-01
8.976006540572335268e+00 1.574097069456858455e-01
8.974798415361403769e+00 1.574095750904425661e-01
8.973590598555675868e+00 1.574094432052086379e-01
8.972383184384396415e+00 1.574093113002911493e-01
8.971176018557335041e+00 1.574091793588477117e-01
8.969969290595342315e+00 1.574090474016084651e-01
8.968762987207055559e+00 1.574089154271500479e-01
8.967556946261654005e+00 1.574087834177506362e-01
8.966351288331450675e+00 1.574086513866205794e-01
8.965146120558234344e+00 1.574085193455236620e-01
8.963941121187241734e+00 1.574083872592215438e-01
8.962736577033664886e+00 1.574082551591648171e-01
8.961532485214933175e+00 1.574081230450708191e-01
8.960328654630082212e+00 1.574079908959901408e-01
8.959125197537733953e+00 1.574078587242579430e-01
8.957922046851122033e+00 1.574077265225218847e-01
8.956719333077613143e+00 1.574075943051428672e-01
8.955516968779202003e+00 1.574074620625328103e-01
8.954314998231074796e+00 1.574073297995819964e-01
8.953113358888352025e+00 1.574071975094276099e-01
8.951912149429709586e+00 1.574070652029553874e-01
8.950711170163209829e+00 1.574069328581847449e-01
8.949510577374855558e+00 1.574068004923487585e-01
8.948310401637025180e+00 1.574066681088437392e-01
8.947110532685229600e+00 1.574065356955264838e-01
8.945911055172864224e+00 1.574064032617564501e-01
8.944711914686363841e+00 1.574062708015456225e-01
8.943513306705241916e+00 1.574061383365182587e-01
8.942314877800253470e+00 1.574060058276333940e-01
8.941116864905945150e+00 1.574058733010978151e-01
8.939919149740797266e+00 1.574057407438456957e-01
8.938721927330226080e+00 1.574056081774863614e-01
8.937524898708813836e+00 1.574054755689325291e-01
8.936328359954067935e+00 1.574053429510004209e-01
8.935132073652788165e+00 1.574052102973975964e-01
8.933936247622776605e+00 1.574050776311872180e-01
8.932740793907749222e+00 1.574049449426397351e-01
8.931545544100959688e+00 1.574048122130708438e-01
8.930350864144825707e+00 1.574046794831412410e-01
8.929156410191385618e+00 1.574045467146745758e-01
8.927962262955345452e+00 1.574044139166472789e-01
8.926768584746833213e+00 1.574042811071331982e-01
8.925575321842250887e+00 1.574041482801877834e-01
8.924382338125308678e+00 1.574040154206768627e-01
8.923189648398412999e+00 1.574038825302566669e-01
8.921997273837792619e+00 1.574037496112974110e-01
8.920805359691540204e+00 1.574036166800146241e-01
8.919613899007005742e+00 1.574034837356679539e-01
8.918422585265172842e+00 1.574033507440658619e-01
8.917231846322998479e+00 1.574032177529917087e-01
8.916041271371454968e+00 1.574030847165842351e-01
8.914851039696184642e+00 1.574029516548798302e-01
8.913661304304826061e+00 1.574028185850132044e-01
8.912471908266955012e+00 1.574026854894611527e-01
8.911282901654764999e+00 1.574025523738472043e-01
8.910094100069306577e+00 1.574024192175366987e-01
8.908905812896710685e+00 1.574022860552034553e-01
8.907717858646277520e+00 1.574021528665392189e-01
8.906530102806739180e+00 1.574020196364679935e-01
8.905342936222973904e+00 1.574018864088559122e-01
8.904155927469659559e+00 1.574017531353092136e-01
8.902969347460800265e+00 1.574016198462545035e-01
8.901783065439046183e+00 1.574014865270242924e-01
8.900597208309559250e+00 1.574013531919009612e-01
8.899411735590106787e+00 1.574012198363599624e-01
8.898226653278582532e+00 1.574010864611004867e-01
8.897041767021132586e+00 1.574009530442583571e-01
8.895857321974059317e+00 1.574008196134512316e-01
8.894673244627597342e+00 1.574006861604254903e-01
8.893489441220120639e+00 1.574005526746273254e-01
8.892306051788979815e+00 1.574004191718649526e-01
8.891123043078904331e+00 1.574002856484130464e-01
8.889940310598859696e+00 1.574001520924930009e-01
8.888757994783501815e+00 1.574000185199810331e-01
8.887576019831536556e+00 1.573998849223368079e-01
8.886394354686377284e+00 1.573997512960646217e-01
8.885213165892301035e+00 1.573996176600235553e-01
8.884032200531333245e+00 1.573994839856179828e-01
8.882851652457119940e+00 1.573993502948043133e-01
8.881671529846341784e+00 1.573992165885388095e-01
8.880491521353260254e+00 1.573990828315522672e-01
8.879312019221160313e+00 1.573989490683189163e-01
8.878132802940831070e+00 1.573988152738578783e-01
8.876954038680235470e+00 1.573986814670445267e-01
8.875775619686065099e+00 1.573985476357876723e-01
8.874597496673732877e+00 1.573984137745042533e-01
8.873419732122734160e+00 1.573982798903086622e-01
8.872242271866332075e+00 1.573981459770593672e-01
8.871065253609801360e+00 1.573980120504403502e-01
8.869888553566278588e+00 1.573978780963905810e-01
8.868712196059604480e+00 1.573977441176948044e-01
8.867536155688933164e+00 1.573976101114758774e-01
8.866360550082186265e+00 1.573974760911605042e-01
8.865185189974578606e+00 1.573973420351897357e-01
8.864010257067363341e+00 1.573972079643045363e-01
8.862835633263289381e+00 1.573970738650509460e-01
8.861661372718232954e+00 1.573969397436285889e-01
8.860487481143048072e+00 1.573968056007115646e-01
8.859313943866673924e+00 1.573966714346445306e-01
8.858140742693239034e+00 1.573965372433656085e-01
8.856967817119649311e+00 1.573964030199666297e-01
8.855795312068181602e+00 1.573962687810506744e-01
8.854623061671295758e+00 1.573961345076450302e-01
8.853451362708364414e+00 1.573960002337718711e-01
8.852279758226037742e+00 1.573958659070802679e-01
8.851108728161015904e+00 1.573957315826128300e-01
8.849937907512693158e+00 1.573955972185279439e-01
8.848767490159952231e+00 1.573954628370876074e-01
8.847597424571738145e+00 1.573953284323992563e-01
8.846427702107918734e+00 1.573951940034894748e-01
8.845258313684572826e+00 1.573950595493320004e-01
8.844089197848145290e+00 1.573949250628728092e-01
8.842920550424315351e+00 1.573947905666612801e-01
8.841752147763962455e+00 1.573946560349789581e-01
8.840584205862034750e+00 1.573945214927157665e-01
8.839416511071098270e+00 1.573943869152807373e-01
8.838249229109781169e+00 1.573942523217894962e-01
8.837082285684957128e+00 1.573941177036994321e-01
8.835915643843740952e+00 1.573939830567625264e-01
8.834749369944352893e+00 1.573938483886547224e-01
8.833583409374577755e+00 1.573937136930882164e-01
8.832417855610819046e+00 1.573935789808831032e-01
8.831252537365505972e+00 1.573934442322574567e-01
8.830087611488407262e+00 1.573933094653621190e-01
8.828923029905530129e+00 1.573931746746583538e-01
8.827758993093187456e+00 1.573930398833850719e-01
8.826595021796967089e+00 1.573929050360588500e-01
8.825431562398796004e+00 1.573927701844033689e-01
8.824268290162008199e+00 1.573926352907996928e-01
8.823105530724536294e+00 1.573925003930288780e-01
8.821942958497590581e+00 1.573923654533376515e-01
8.820780927160383200e+00 1.573922305127998800e-01
8.819619131127497624e+00 1.573920955359558449e-01
8.818457563527152487e+00 1.573919605220078788e-01
8.817296546908893973e+00 1.573918255084738038e-01
8.816135671164001764e+00 1.573916904476820311e-01
8.814975275000040966e+00 1.573915553790525834e-01
8.813815229941921459e+00 1.573914202876621204e-01
8.812655426751534904e+00 1.573912851608008090e-01
8.811496057856359698e+00 1.573911500209063119e-01
8.810336885374150384e+00 1.573910148402648257e-01
8.809178313117394410e+00 1.573908796659964360e-01
8.808019810892689705e+00 1.573907444362596109e-01
8.806861885971168036e+00 1.573906092102831666e-01
8.805704131896401776e+00 1.573904739406241649e-01
8.804546839835520444e+00 1.573903386613167699e-01
8.803389777768694913e+00 1.573902033452592164e-01
8.802233047306057045e+00 1.573900680043435751e-01
8.801076715157615027e+00 1.573899326463980008e-01
8.799920836052214312e+00 1.573897972778618426e-01
8.798765081489964501e+00 1.573896618602739494e-01
8.797609823927867723e+00 1.573895264372883185e-01
8.796454801481951691e+00 1.573893909782292377e-01
8.795300255910769138e+00 1.573892555114712599e-01
8.794145901218689332e+00 1.573891200034754911e-01
8.792991907606433344e+00 1.573889844742298871e-01
8.791838348440913720e+00 1.573888489323793383e-01
8.790685012178185431e+00 1.573887133530849081e-01
8.789532090632718564e+00 1.573885777589105195e-01
8.788379539144704822e+00 1.573884421446315462e-01
8.787227249688822184e+00 1.573883064975523105e-01
8.786075282996693048e+00 1.573881708248332789e-01
8.784923822764035606e+00 1.573880351481406481e-01
8.783772480834596053e+00 1.573878994217525196e-01
8.782621599636550869e+00 1.573877636860468443e-01
8.781471072216362472e+00 1.573876279284398272e-01
8.780320879097773812e+00 1.573874921466532351e-01
8.779170967508610701e+00 1.573873563344710125e-01
8.778021307670151430e+00 1.573872204883831893e-01
8.776872235923836030e+00 1.573870846481651709e-01
8.775723302370048273e+00 1.573869487606539552e-01
8.774574780742605995e+00 1.573868128582334436e-01
8.773426516287100796e+00 1.573866769226101858e-01
8.772278649291125774e+00 1.573865409704091889e-01
8.771131084722828319e+00 1.573864049903959672e-01
8.769983963741694311e+00 1.573862689993220376e-01
8.768837142333909540e+00 1.573861329801392317e-01
8.767690543025407734e+00 1.573859969236649781e-01
8.766544304746650695e+00 1.573858608463963582e-01
8.765398463807844820e+00 1.573857247526698200e-01
8.764252996124110240e+00 1.573855886396519632e-01
8.763107809167046014e+00 1.573854524963652357e-01
8.761962928594909883e+00 1.573853163258716603e-01
8.760818419125019574e+00 1.573851801358880642e-01
8.759674285766232416e+00 1.573850439270357005e-01
8.758530386845114535e+00 1.573849076824622162e-01
8.757386795291438375e+00 1.573847714108619622e-01
8.756243730421312321e+00 1.573846351384014797e-01
8.755100938933255250e+00 1.573844988349127338e-01
8.753958446005764671e+00 1.573843625034094251e-01
8.752816235633693154e+00 1.573842261419933219e-01
8.751674392471969099e+00 1.573840897607878819e-01
8.750532817462982393e+00 1.573839533479779174e-01
8.749391744213541600e+00 1.573838169315056046e-01
8.748250918508096774e+00 1.573836804810049006e-01
8.747110334900888517e+00 1.573835439958282956e-01
8.745970185905353134e+00 1.573834074990320964e-01
8.744830328582901657e+00 1.573832709735276392e-01
8.743690895398870566e+00 1.573831344352039363e-01
8.742551677410922650e+00 1.573829978590397805e-01
8.741412828538747348e+00 1.573828612635000124e-01
8.740274372956459814e+00 1.573827246515109857e-01
8.739136196478245466e+00 1.573825880093901175e-01
8.737998354985128557e+00 1.573824513438605299e-01
8.736860839499726694e+00 1.573823146538625151e-01
8.735723658067152897e+00 1.573821779403811738e-01
8.734586778310234223e+00 1.573820411995404678e-01
