# redshift     age[Myr]
1.643327011082853062e+01 2.385078545131929673e+02
1.642839824075830890e+01 2.386078544711678830e+02
1.642352989384749051e+01 2.387078519272963320e+02
1.641866487357633986e+01 2.388078508390425441e+02
1.641380304557586101e+01 2.389078538962243954e+02
1.640894463843984852e+01 2.390078563226734900e+02
1.640409000324148892e+01 2.391078508053216467e+02
1.639923844886196491e+01 2.392078515000783909e+02
1.639439028683020538e+01 2.393078519141865570e+02
1.638954551271983462e+01 2.394078520607407938e+02
1.638470402128820780e+01 2.395078540360976262e+02
1.637986606180465543e+01 2.396078526124071857e+02
1.637503147376721202e+01 2.397078510260237181e+02
1.637020013052508816e+01 2.398078518215296526e+02
1.636537202648748490e+01 2.399078550423470801e+02
1.636054739299007466e+01 2.400078558196157132e+02
1.635572628248785421e+01 2.401078529826031343e+02
1.635090826827391908e+01 2.402078553063536503e+02
1.634609372656009540e+01 2.403078549077322350e+02
1.634128259966372454e+01 2.404078529033361633e+02
1.633647473646731285e+01 2.405078523570279572e+02
1.633167026873582373e+01 2.406078504514559597e+02
1.632686904925010296e+01 2.407078501742618357e+02
1.632207088929118299e+01 2.408078553867408971e+02
1.631727641613212754e+01 2.409078529360859307e+02
1.631248503446961351e+01 2.410078551587303650e+02
1.630769708334160129e+01 2.411078549042598524e+02
1.630291247387065923e+01 2.412078539491695324e+02
1.629813115448435568e+01 2.413078532945037580e+02
1.629335302971509236e+01 2.414078548631932506e+02
1.628857847950243709e+01 2.415078506234703184e+02
1.628380680675866188e+01 2.416078551015733353e+02
1.627903870520257001e+01 2.417078536853413198e+02
1.627427369021640047e+01 2.418078564605128236e+02
1.626951232765035371e+01 2.419078514719353734e+02
1.626475383784159590e+01 2.420078550183995674e+02
1.625999895228485315e+01 2.421078516527191198e+02
1.625524709161044967e+01 2.422078534815852890e+02
1.625049875750697126e+01 2.423078498710441977e+02
1.624575334538463522e+01 2.424078534794203392e+02
1.624101151515304409e+01 2.425078503247616197e+02
1.623627273397906023e+01 2.426078515655409262e+02
1.623153732057751242e+01 2.427078504025252244e+02
1.622680498225737722e+01 2.428078529424039971e+02
1.622207615849480433e+01 2.429078498208575638e+02
1.621735035433025729e+01 2.430078514281140372e+02
1.621262772094993210e+01 2.431078544960407157e+02
1.620790861560318774e+01 2.432078513797013954e+02
1.620319264353586419e+01 2.433078503644979946e+02
1.619847984397623364e+01 2.434078505469145739e+02
1.619377007801093171e+01 2.435078548049086749e+02
1.618906406190237135e+01 2.436078478475028248e+02
1.618436065318595141e+01 2.437078538765897804e+02
1.617966088065701413e+01 2.438078509467347885e+02
1.617496419365446414e+01 2.439078506931174957e+02
1.617027054139000697e+01 2.440078541288938823e+02
1.616558028489635390e+01 2.441078534867951078e+02
1.616089331053292710e+01 2.442078511091504538e+02
1.615620943381090413e+01 2.443078508579245636e+02
1.615152857580088508e+01 2.444078543497628573e+02
1.614685105670397292e+01 2.445078546699342041e+02
1.614217679655023829e+01 2.446078534489240610e+02
1.613750579401600760e+01 2.447078506375491145e+02
1.613283777413660047e+01 2.448078520507251881e+02
1.612817287169381331e+01 2.449078547324947408e+02
1.612351144685082360e+01 2.450078508824555001e+02
1.611885303461036401e+01 2.451078503983645192e+02
1.611419757257898056e+01 2.452078545537525542e+02
1.610954558063579967e+01 2.453078521051331791e+02
1.610489679932761575e+01 2.454078485478799507e+02
1.610025089324764735e+01 2.455078510278800934e+02
1.609560828514531750e+01 2.456078503747111483e+02
1.609096872800118305e+01 2.457078518343016924e+02
1.608633234404341650e+01 2.458078527000392626e+02
1.608169905841213065e+01 2.459078545133329214e+02
1.607706896079669079e+01 2.460078552647477466e+02
1.607244212616274481e+01 2.461078532578345914e+02
1.606781829272375361e+01 2.462078540771539963e+02
1.606319756578319868e+01 2.463078553752966968e+02
1.605858025728253580e+01 2.464078503220183336e+02
1.605396554318443236e+01 2.465078566950449499e+02
1.604935449034061890e+01 2.466078513009204585e+02
1.604474636699683288e+01 2.467078499274017531e+02
1.604014107758017715e+01 2.468078545856149617e+02
1.603553923823006500e+01 2.469078518215934253e+02
1.603094042092137173e+01 2.470078508576354750e+02
1.602634459772414388e+01 2.471078522323893196e+02
1.602175187893601915e+01 2.472078534752928647e+02
1.601716233885112572e+01 2.473078528939478531e+02
1.601257594916996752e+01 2.474078510291290058e+02
1.600799256044627938e+01 2.475078510672457242e+02
1.600341215094922021e+01 2.476078534141017826e+02
1.599883496214520306e+01 2.477078527246038107e+02
1.599426078392238715e+01 2.478078535151049095e+02
1.598968957671793234e+01 2.479078565819200719e+02
1.598512172991950919e+01 2.480078533301061157e+02
1.598055670646946957e+01 2.481078554433858017e+02
1.597599494093499750e+01 2.482078533309931174e+02
1.597143622945104013e+01 2.483078513855777487e+02
1.596688033555534858e+01 2.484078547274678499e+02
1.596232779158985693e+01 2.485078515983495606e+02
1.595777809514509116e+01 2.486078529596908311e+02
1.595323171908285431e+01 2.487078483446697419e+02
1.594868807647743836e+01 2.488078505914558889e+02
1.594414734963988423e+01 2.489078556253959960e+02
1.593960993026526474e+01 2.490078547448891868e+02
1.593507549722050598e+01 2.491078549507605828e+02
1.593054423720231760e+01 2.492078520520257428e+02
1.592601575615635312e+01 2.493078546756256344e+02
1.592149041944239585e+01 2.494078546846952804e+02
1.591696806904760919e+01 2.495078554976837779e+02
1.591244898649528494e+01 2.496078508132737852e+02
1.590793266949055607e+01 2.497078516746132095e+02
1.590341929049573899e+01 2.498078541989404187e+02
1.589890914053658122e+01 2.499078518635836303e+02
1.589440174393265437e+01 2.500078551447535347e+02
1.588989748214824438e+01 2.501078555106730050e+02
1.588539647146242295e+01 2.502078503002401249e+02
1.588089801246970900e+01 2.503078549848005707e+02
1.587640305037867883e+01 2.504078484792954384e+02
1.587191062815760745e+01 2.505078520014843946e+02
1.586742127167278937e+01 2.506078537827545176e+02
1.586293505917123525e+01 2.507078520040518868e+02
1.585845173319711776e+01 2.508078523319177009e+02
1.585397131154824457e+01 2.509078543024361068e+02
1.584949411842267608e+01 2.510078506049540579e+02
1.584501952374811395e+01 2.511078552439760472e+02
1.584054822022295816e+01 2.512078526687020599e+02
1.583607965899461867e+01 2.513078550811485457e+02
1.583161425681155698e+01 2.514078530850425466e+02
1.582715163503775990e+01 2.515078550887947983e+02
1.582269225639304011e+01 2.516078506507045063e+02
1.581823543326647297e+01 2.517078551217448137e+02
1.581378188289957976e+01 2.518078523395630555e+02
1.580933113484915609e+01 2.519078527930898588e+02
1.580488343062922851e+01 2.520078509868452556e+02
1.580043848350470093e+01 2.521078532993651322e+02
1.579599650554999535e+01 2.522078548928275552e+02
1.579155754765235997e+01 2.523078545490883755e+02
1.578712168828542062e+01 2.524078504248152228e+02
1.578268850585480365e+01 2.525078519559262986e+02
1.577825828949810827e+01 2.526078525551522205e+02
1.577383107575226262e+01 2.527078513253637198e+02
1.576940661119946441e+01 2.528078539229430248e+02
1.576498529123746195e+01 2.529078513401378245e+02
1.576056661690715544e+01 2.530078547932915285e+02
1.575615104694269064e+01 2.531078538324850058e+02
1.575173842297043336e+01 2.532078519697458319e+02
1.574732850809874130e+01 2.533078545075864270e+02
1.574292172952715596e+01 2.534078516882819372e+02
1.573851773605490223e+01 2.535078514091555917e+02
1.573411652998331434e+01 2.536078535536719301e+02
1.572971845433260363e+01 2.537078502557899640e+02
1.572532303741848558e+01 2.538078521706493973e+02
1.572093065863913885e+01 2.539078505990984240e+02
1.571654095054272560e+01 2.540078538390175709e+02
1.571215430427403525e+01 2.541078529113510740e+02
1.570777055143581435e+01 2.542078515815777564e+02
1.570338956343002579e+01 2.543078527164067566e+02
1.569901158201685121e+01 2.544078507279940311e+02
1.569463639750795103e+01 2.545078503356694739e+02
1.569026384543987440e+01 2.546078552365563894e+02
1.568589455426094759e+01 2.547078509850068713e+02
1.568152781016934227e+01 2.548078538465834981e+02
1.567716428112409410e+01 2.549078484547627284e+02
1.567280314135306973e+01 2.550078536668185620e+02
1.566844509688760567e+01 2.551078532292542320e+02
1.566408989461131540e+01 2.552078528763028089e+02
1.565973742558618653e+01 2.553078550435794511e+02
1.565538801804584068e+01 2.554078521188795037e+02
1.565104129993004278e+01 2.555078525864121275e+02
1.564669734711273108e+01 2.556078546373958318e+02
1.564235627874342072e+01 2.557078554611943559e+02
1.563801813539942565e+01 2.558078540516939938e+02
1.563368274825654325e+01 2.559078542318970335e+02
1.562935029244780694e+01 2.560078518933898408e+02
1.562502046560648594e+01 2.561078539491163042e+02
1.562069360994510880e+01 2.562078524283277829e+02
1.561636952483342533e+01 2.563078518975644329e+02
1.561204819987068504e+01 2.564078525317861477e+02
1.560772969805198329e+01 2.565078528063761496e+02
1.560341410960097441e+01 2.566078505617219321e+02
1.559910104720346524e+01 2.567078547086496769e+02
1.559479106266749682e+01 2.568078523852110493e+02
1.559048384928144948e+01 2.569078506343935828e+02
1.558617922975976100e+01 2.570078535098439261e+02
1.558187755778657113e+01 2.571078527285792461e+02
1.557757872495395013e+01 2.572078507387311674e+02
1.557328242435507271e+01 2.573078546167920422e+02
1.556898915219829505e+01 2.574078527456166512e+02
1.556469861808666089e+01 2.575078518173145312e+02
1.556041078537457878e+01 2.576078526215364946e+02
1.555612583359247658e+01 2.577078509035192724e+02
1.555184346880329294e+01 2.578078534576541188e+02
1.554756407436228827e+01 2.579078512644130683e+02
1.554328715771991476e+01 2.580078557683905274e+02
1.553901317546152150e+01 2.581078562293200775e+02
1.553474222198542520e+01 2.582078503617406682e+02
1.553047362919787666e+01 2.583078537436136912e+02
1.552620808629542815e+01 2.584078501642292736e+02
1.552194493936076469e+01 2.585078548879808409e+02
1.551768501896454211e+01 2.586078483620062229e+02
1.551342735509495263e+01 2.587078532891945883e+02
1.550917255422808516e+01 2.588078553663971206e+02
1.550492058498179127e+01 2.589078552599609679e+02
1.550067156552359648e+01 2.590078501174750727e+02
1.549642495385448981e+01 2.591078526304056027e+02
1.549218127583631244e+01 2.592078503518986281e+02
1.548794019190857263e+01 2.593078512155752264e+02
1.548370190483689157e+01 2.594078503756812779e+02
1.547946615813465598e+01 2.595078538202442360e+02
1.547523326727121606e+01 2.596078540362237277e+02
1.547100307393265517e+01 2.597078546950693294e+02
1.546677578553286914e+01 2.598078508237268807e+02
1.546255095519654077e+01 2.599078529285223453e+02
1.545832902455225621e+01 2.600078504916415341e+02
1.545410949760715091e+01 2.601078551975468258e+02
1.544989303777007450e+01 2.602078512559933188e+02
1.544567901030206691e+01 2.603078536523437378e+02
1.544146781528439050e+01 2.604078528297243338e+02
1.543725935417073813e+01 2.605078510586603784e+02
1.543305332990382084e+01 2.606078553369860060e+02
1.542885019169755623e+01 2.607078549198351993e+02
1.542464988102100421e+01 2.608078511266079431e+02
1.542045213271161863e+01 2.609078502041535899e+02
1.541625700552975964e+01 2.610078506914762215e+02
1.541206461241795367e+01 2.611078498311355247e+02
1.540787473814773811e+01 2.612078526939387189e+02
1.540368761187670721e+01 2.613078537470833567e+02
1.539950328941989532e+01 2.614078515876266806e+02
1.539532145720461465e+01 2.615078536452995763e+02
1.539114250774389347e+01 2.616078504677811338e+02
1.538696598070599819e+01 2.617078530057107741e+02
1.538279221126436802e+01 2.618078531720010460e+02
1.537862106170136300e+01 2.619078541999531353e+02
1.537445258949819049e+01 2.620078546469449066e+02
1.537028691928679081e+01 2.621078514543066831e+02
1.536612366895159631e+01 2.622078537317488554e+02
1.536196319066567284e+01 2.623078529576366691e+02
1.535780538469863643e+01 2.624078514608321484e+02
1.535365012301291365e+01 2.625078522576753244e+02
1.534949742549981622e+01 2.626078548088019033e+02
1.534534760378557294e+01 2.627078515415001903e+02
1.534120029603860047e+01 2.628078511074377843e+02
1.533705574460275223e+01 2.629078475986484023e+02
1.533291342529382462e+01 2.630078536040427934e+02
1.532877387564992944e+01 2.631078560875255903e+02
1.532463704700102092e+01 2.632078561549919300e+02
1.532050279406028892e+01 2.633078572529891517e+02
1.531637152165385096e+01 2.634078495178832782e+02
1.531224247849609021e+01 2.635078510699607932e+02
1.530811605907835293e+01 2.636078522994965283e+02
1.530399224092755084e+01 2.637078536869777849e+02
1.529987115873366932e+01 2.638078518994242927e+02
1.529575262576445560e+01 2.639078514022369291e+02
1.529163648204703385e+01 2.640078560218547636e+02
1.528752321064611053e+01 2.641078539566121890e+02
1.528341247867361297e+01 2.642078532305717431e+02
1.527930424236219054e+01 2.643078548482357064e+02
1.527519885508150743e+01 2.644078501405718953e+02
1.527109565840445171e+01 2.645078550845040013e+02
1.526699520927334852e+01 2.646078560478044324e+02
1.526289751825836127e+01 2.647078527013625830e+02
1.525880236785628163e+01 2.648078502863141921e+02
1.525470947790718057e+01 2.649078555885237733e+02
1.525061949589772325e+01 2.650078527235883143e+02
1.524653186083060596e+01 2.651078553416533055e+02
1.524244705313262571e+01 2.652078516251859810e+02
1.523836468449754733e+01 2.653078510136915611e+02
1.523428474112470532e+01 2.654078537881832744e+02
1.523020761017356861e+01 2.655078503933326601e+02
1.522613280399271751e+01 2.656078527259045927e+02
1.522206061201850957e+01 2.657078536236888340e+02
1.521799105579560774e+01 2.658078524913834144e+02
1.521392392226364265e+01 2.659078545025237190e+02
1.520985952789235540e+01 2.660078518114670487e+02
1.520579761942211050e+01 2.661078505833539793e+02
1.520173800566074540e+01 2.662078554694202239e+02
1.519768115478120940e+01 2.663078548745136231e+02
1.519362686830880982e+01 2.664078536224903928e+02
1.518957504803040237e+01 2.665078540741177449e+02
1.518552574234706576e+01 2.666078549742678092e+02
1.518147915481052657e+01 2.667078512295885844e+02
1.517743476598571384e+01 2.668078556167429269e+02
1.517339326810386169e+01 2.669078509558329984e+02
1.516935398653457767e+01 2.670078538748832102e+02
1.516531744073142818e+01 2.671078514532140957e+02
1.516128331623087178e+01 2.672078514159717315e+02
1.515725164268807212e+01 2.673078529695059729e+02
1.515322247295346614e+01 2.674078547423910095e+02
1.514919590771789970e+01 2.675078541713779146e+02
1.514517206986113607e+01 2.676078481353399070e+02
1.514115025311009433e+01 2.677078541294989122e+02
1.513713116111364698e+01 2.678078546010580112e+02
1.513311466660339377e+01 2.679078526472211479e+02
1.512910059647524363e+01 2.680078525152343900e+02
1.512508899480668134e+01 2.681078530474534318e+02
1.512107986199080578e+01 2.682078541734061901e+02
1.511707338351823715e+01 2.683078512012743886e+02
1.511306920899511752e+01 2.684078528151812861e+02
1.510906769211661604e+01 2.685078501203780093e+02
1.510506854533350918e+01 2.686078502396242698e+02
1.510107170501275320e+01 2.687078547091393830e+02
1.509707762005532317e+01 2.688078522330404780e+02
1.509308580650566789e+01 2.689078548645979936e+02
1.508909648384363500e+01 2.690078570482721148e+02
1.508510972056379273e+01 2.691078570031552886e+02
1.508112574382320759e+01 2.692078489605862046e+02
1.507714373921588979e+01 2.693078533036933209e+02
1.507316431693678282e+01 2.694078546554265472e+02
1.506918754873790611e+01 2.695078511441453202e+02
1.506521308675244697e+01 2.696078514548489125e+02
1.506124114708560491e+01 2.697078500910112098e+02
1.505727144104161930e+01 2.698078542633797383e+02
1.505330441567361177e+01 2.699078526485661769e+02
1.504933987683311258e+01 2.700078500732749944e+02
1.504537767660719716e+01 2.701078502089542894e+02
1.504141786917237944e+01 2.702078516310365899e+02
1.503746059063987595e+01 2.703078508404092304e+02
