# redshift      Om
7.699026470772627917e+00 9.965275631728292005e-01
7.698168059791969497e+00 9.965265385717565483e-01
7.697309883827696098e+00 9.965255138489270692e-01
7.696451974535357898e+00 9.965244890422957358e-01
7.695594147538831642e+00 9.965234639316662424e-01
7.694736666557651539e+00 9.965224388322906357e-01
7.693879247079816963e+00 9.965214134041304739e-01
7.693022135136739159e+00 9.965203879414891164e-01
7.692165304479905430e+00 9.965193624131802874e-01
7.691308517435314407e+00 9.965183365347671796e-01
7.690452024336390302e+00 9.965173106060288832e-01
7.689595755098293850e+00 9.965162845431844163e-01
7.688739696551873060e+00 9.965152583305620926e-01
7.687883799437797983e+00 9.965142319091776502e-01
7.687028228793293394e+00 9.965132054770966530e-01
7.686172726570775104e+00 9.965121787248196750e-01
7.685317566437143810e+00 9.965111519808882434e-01
7.684462522387193850e+00 9.965101249740768719e-01
7.683607718132659414e+00 9.965090978530324328e-01
7.682753048200698487e+00 9.965080704910874720e-01
7.681898730728644153e+00 9.965070431506025672e-01
7.681044513827941955e+00 9.965060155287984722e-01
7.680190570360933222e+00 9.965049878336962319e-01
7.679336752990320925e+00 9.965039598880656158e-01
7.678483230462678222e+00 9.965029318951683646e-01
7.677629885235577767e+00 9.965019037135729452e-01
7.676776714168333626e+00 9.965008753395466767e-01
7.675923852848544726e+00 9.964998469366675993e-01
7.675071150880001802e+00 9.964988183237190045e-01
7.674218599042228917e+00 9.964977894896008825e-01
7.673366381574391326e+00 9.964967606567946001e-01
7.672514256990709214e+00 9.964957315338749400e-01
7.671662340519874945e+00 9.964947022600215698e-01
7.670810651486669407e+00 9.964936728586949455e-01
7.669959202812843380e+00 9.964926433456487986e-01
7.669107929111040001e+00 9.964916136419188497e-01
7.668256839428411631e+00 9.964905837585077419e-01
7.667406091361632647e+00 9.964895538862958979e-01
7.666555408669406546e+00 9.964885236909719612e-01
7.665705056944818629e+00 9.964874934942609119e-01
7.664854881484524540e+00 9.964864631089034308e-01
7.664004786908669153e+00 9.964854324192898849e-01
7.663155032846879600e+00 9.964844017403087229e-01
7.662305478324655361e+00 9.964833709011572394e-01
7.661456057929391328e+00 9.964823398225062245e-01
7.660606919637067413e+00 9.964813086840774714e-01
7.659757893190696443e+00 9.964802772792068497e-01
7.658909161716394465e+00 9.964792458304504441e-01
7.658060594949713362e+00 9.964782141796312276e-01
7.657212280152785766e+00 9.964771824329400340e-01
7.656364186700767682e+00 9.964761505532702124e-01
7.655516202030611339e+00 9.964751184037051734e-01
7.654668435401874582e+00 9.964740861172706188e-01
7.653821011232024851e+00 9.964730538456672004e-01
7.652973720709653094e+00 9.964720213346792699e-01
7.652126498586860670e+00 9.964709885047443594e-01
7.651279678837519249e+00 9.964699557631419014e-01
7.650432965853219969e+00 9.964689227495295842e-01
7.649586527467466368e+00 9.964678896687448884e-01
7.648740265832554286e+00 9.964668564014913521e-01
7.647894220260751830e+00 9.964658229958528457e-01
7.647048274088768416e+00 9.964647893093603326e-01
7.646202674302735147e+00 9.964637556439357446e-01
7.645357325721866104e+00 9.964627218834612998e-01
7.644512034809179291e+00 9.964616877912896298e-01
7.643666961229836687e+00 9.964606535627484885e-01
7.642822112499023213e+00 9.964596192071566438e-01
7.641977445891674492e+00 9.964585846723005291e-01
7.641133079633133818e+00 9.964575501031305294e-01
7.640288828552485256e+00 9.964565152728652730e-01
7.639444904925366764e+00 9.964554804418210843e-01
7.638601022550723485e+00 9.964544452591218571e-01
7.637757483635762235e+00 9.964534100955632079e-01
7.636914114634681283e+00 9.964523747383476904e-01
7.636070866192654627e+00 9.964513391268972065e-01
7.635227967472313360e+00 9.964503035427938471e-01
7.634385183375197670e+00 9.964492676973324414e-01
7.633542543734407992e+00 9.964482316271718876e-01
7.632700169606357221e+00 9.964471954812558208e-01
7.631858024677400820e+00 9.964461592150763991e-01
7.631016152131557817e+00 9.964451228819373174e-01
7.630174329197735084e+00 9.964440862076461292e-01
7.629332851352257805e+00 9.964430495561593659e-01
7.628491453289541369e+00 9.964420126007461631e-01
7.627650374265010136e+00 9.964409756363611370e-01
7.626809439036840388e+00 9.964399384470860044e-01
7.625968613145481356e+00 9.964389009904066619e-01
7.625128171185018289e+00 9.964378636052915184e-01
7.624287760230711086e+00 9.964368258562169567e-01
7.623447697548775714e+00 9.964357881350253132e-01
7.622607939301866864e+00 9.964347503878387968e-01
7.621768155370010511e+00 9.964337122067111752e-01
7.620928632256632085e+00 9.964326739458063686e-01
7.620089317120486427e+00 9.964316355399167602e-01
7.619250328506809389e+00 9.964305971358967673e-01
7.618411348157426488e+00 9.964295583398902201e-01
7.617572630857146088e+00 9.964285194673621060e-01
7.616734247434076011e+00 9.964274806062799472e-01
7.615895949816851918e+00 9.964264414493595456e-01
7.615057868103460414e+00 9.964254021578938803e-01
7.614220023480982924e+00 9.964243627582886065e-01
7.613382335677144397e+00 9.964233231510504218e-01
7.612544875970989722e+00 9.964222834247228322e-01
7.611707634560411329e+00 9.964212435672640256e-01
7.610870531065338618e+00 9.964202034789041429e-01
7.610033697314678491e+00 9.964191633235384149e-01
7.609197040046973726e+00 9.964181229853737998e-01
7.608360522856413510e+00 9.964170824191758147e-01
7.607524338753843374e+00 9.964160418651830664e-01
7.606688297004334132e+00 9.964150010861930751e-01
7.605852468827768220e+00 9.964139601709290917e-01
7.605016753156892406e+00 9.964129189935673203e-01
7.604181408644109297e+00 9.964118778765048701e-01
7.603346145174997517e+00 9.964108364582954236e-01
7.602511126654296625e+00 9.964097949433398105e-01
7.601676222435800767e+00 9.964087531687493282e-01
7.600841589169676560e+00 9.964077113300731092e-01
7.600007169963134857e+00 9.964066693564515020e-01
7.599172956411774926e+00 9.964056272374988144e-01
7.598338931311638511e+00 9.964045849518151643e-01
7.597505136774978851e+00 9.964035425521379219e-01
7.596671522409556232e+00 9.964024999755711764e-01
7.595838218365295269e+00 9.964014573850508150e-01
7.595004930319815273e+00 9.964004144123770335e-01
7.594171881772309618e+00 9.963993713372814032e-01
7.593339074878856287e+00 9.963983281626181965e-01
7.592506498290618744e+00 9.963972848743208877e-01
7.591674069439717343e+00 9.963962413690047315e-01
7.590841851381158634e+00 9.963951977257805570e-01
7.590009859907040024e+00 9.963941539645760903e-01
7.589178043874849067e+00 9.963931100213291314e-01
7.588346355048367187e+00 9.963920658355290838e-01
7.587515017980432930e+00 9.963910216892559735e-01
7.586683806788007800e+00 9.963899772989581738e-01
7.585852915931052820e+00 9.963889329090986902e-01
7.585022027425205593e+00 9.963878881200277648e-01
7.584191395399920488e+00 9.963868432512912321e-01
7.583361015113537107e+00 9.963857982971014993e-01
7.582530854873574810e+00 9.963847532177254607e-01
7.581700792446978809e+00 9.963837078593236196e-01
7.580870977055236715e+00 9.963826624098791607e-01
7.580041393781079329e+00 9.963816168507537707e-01
7.579211968557939549e+00 9.963805710886886047e-01
7.578382781411505675e+00 9.963795252246779866e-01
7.577553777801454338e+00 9.963784791900429649e-01
7.576725076896944522e+00 9.963774331353121294e-01
7.575896400374384498e+00 9.963763867092078064e-01
7.575067984480397421e+00 9.963753402100691270e-01
7.574239819645995020e+00 9.963742936259878391e-01
7.573411759408139154e+00 9.963732467719389474e-01
7.572583982451024376e+00 9.963721998739102359e-01
7.571756354171506942e+00 9.963711527617885588e-01
7.570928993296495157e+00 9.963701055858985578e-01
7.570101751240017052e+00 9.963690581582658190e-01
7.569274736795425618e+00 9.963680106167014383e-01
7.568447989792950636e+00 9.963669630118248133e-01
7.567621365736554750e+00 9.963659151606316655e-01
7.566794890756431080e+00 9.963648670962512721e-01
7.565968692142840624e+00 9.963638189802198619e-01
7.565142727009099843e+00 9.963627707583116999e-01
7.564316909899554631e+00 9.963617223221621355e-01
7.563491259499966368e+00 9.963606736955312737e-01
7.562665883913628484e+00 9.963596250158477385e-01
7.561840654596406530e+00 9.963585761199047486e-01
7.561015581482115167e+00 9.963575270203579581e-01
7.560190834106689017e+00 9.963564779329359133e-01
7.559366168501220784e+00 9.963554285474138794e-01
7.558541754712496896e+00 9.963543790802267264e-01
7.557717499739069034e+00 9.963533294130948459e-01
7.556893500836513233e+00 9.963522796699805228e-01
7.556069716773956557e+00 9.963512297985106514e-01
7.555246109712775215e+00 9.963501797505562863e-01
7.554422638822218872e+00 9.963491294740983717e-01
7.553599404914026039e+00 9.963480790977957691e-01
7.552776285096904019e+00 9.963470284649151854e-01
7.551953481733305829e+00 9.963459778338764616e-01
7.551130813836462785e+00 9.963449269737177927e-01
7.550308396573846004e+00 9.963438760316432052e-01
7.549486214680015905e+00 9.963428249883105048e-01
7.548664058727100112e+00 9.963417735759947380e-01
7.547842236242329861e+00 9.963407221880492548e-01
7.547020545255436197e+00 9.963396705662344033e-01
7.546199082723224372e+00 9.963386188347113093e-01
7.545377860234492751e+00 9.963375670084690938e-01
7.544556762075885104e+00 9.963365149393776932e-01
7.543735842175364859e+00 9.963354626965651439e-01
7.542915198338035587e+00 9.963344104055389394e-01
7.542094808377359350e+00 9.963333580380472343e-01
7.541274478746164966e+00 9.963323053458540413e-01
7.540454384394723597e+00 9.963312525534909758e-01
7.539634470818093348e+00 9.963301995911023612e-01
7.538814821787427789e+00 9.963291465664058100e-01
7.537995226274637695e+00 9.963280932083306007e-01
7.537175980236326289e+00 9.963270398973502751e-01
7.536356833871527883e+00 9.963259863124332982e-01
7.535537952070751722e+00 9.963249326657378502e-01
7.534719264263239680e+00 9.963238788666080037e-01
7.533900740472336821e+00 9.963228248765312323e-01
7.533082393205064342e+00 9.963217707116708288e-01
7.532264319815766385e+00 9.963207164975771413e-01
7.531446366443915963e+00 9.963196620360751377e-01
7.530628623510429165e+00 9.963186074437831996e-01
7.529811120332767338e+00 9.963175527586517477e-01
7.528993845593538126e+00 9.963164979662336718e-01
7.528176671385122809e+00 9.963154429015002034e-01
7.527359650707197147e+00 9.963143876328763859e-01
7.526542912016328302e+00 9.963133323264075081e-01
7.525726254852886932e+00 9.963122767231581411e-01
7.524909955133930239e+00 9.963112211799090012e-01
7.524093800659406917e+00 9.963101654224478798e-01
7.523277883674159838e+00 9.963091095701926969e-01
7.522462084955295225e+00 9.963080534689322532e-01
7.521646481736867784e+00 9.963069972186924250e-01
7.520831079807578590e+00 9.963059408270721340e-01
7.520015939949241890e+00 9.963048843729693793e-01
7.519200833951812157e+00 9.963038275606419525e-01
7.518386049760434453e+00 9.963027707634934949e-01
7.517571453139733073e+00 9.963017138076032397e-01
7.516757079619185156e+00 9.963006567391846646e-01
7.515942854388246275e+00 9.962995994612167117e-01
7.515128766062490584e+00 9.962985419589374114e-01
7.514314878289187760e+00 9.962974843150835813e-01
7.513501357791909641e+00 9.962964267465425072e-01
7.512687823008024068e+00 9.962953687573574690e-01
7.511874620799433799e+00 9.962943107986622637e-01
7.511061493406709033e+00 9.962932525352287128e-01
7.510248606893571655e+00 9.962921941832282302e-01
7.509436022258353383e+00 9.962911358222907854e-01
7.508623526013357363e+00 9.962900771744556128e-01
7.507811256717630499e+00 9.962890184203030408e-01
7.506999137065753835e+00 9.962879594591583787e-01
7.506187231560160100e+00 9.962869003752089503e-01
7.505375498949398150e+00 9.962858411147419435e-01
7.504564019068306280e+00 9.962847817820625895e-01
7.503752685612204765e+00 9.962837222385035885e-01
7.502941532592825702e+00 9.962826625285347015e-01
7.502130555408718315e+00 9.962816026462190111e-01
7.501319881428420544e+00 9.962805427581826745e-01
7.500509358388225856e+00 9.962794826655019254e-01
7.499698889426404946e+00 9.962784222414523549e-01
7.498888815525786455e+00 9.962773619323223029e-01
7.498078845944545101e+00 9.962763013577407012e-01
7.497269007390401363e+00 9.962752405526634769e-01
7.496459414988668968e+00 9.962741796679838169e-01
7.495650108721650717e+00 9.962731187563010904e-01
7.494840786978875791e+00 9.962720574222483361e-01
7.494031786562680431e+00 9.962709961075419951e-01
7.493222954667395186e+00 9.962699346118936150e-01
7.492414392766955977e+00 9.962688730686130034e-01
7.491605932001486501e+00 9.962678112560944266e-01
7.490797689438928764e+00 9.962667493281405218e-01
7.489989650061474435e+00 9.962656872651441953e-01
7.489181843950381001e+00 9.962646251067797110e-01
7.488374198536289938e+00 9.962635627577315356e-01
7.487566603752251027e+00 9.962625000731902825e-01
7.486759434712633166e+00 9.962614375469208694e-01
7.485952303981043165e+00 9.962603746690738005e-01
7.485145384011488545e+00 9.962593116667433080e-01
7.484338630505578571e+00 9.962582484816649986e-01
7.483532130341565392e+00 9.962571852284555218e-01
7.482725862107136194e+00 9.962561218790603190e-01
7.481919707859730373e+00 9.962550582779985398e-01
7.481113715205089498e+00 9.962539944880955955e-01
7.480308057551098067e+00 9.962529307384068167e-01
7.479502396421222166e+00 9.962518665820827568e-01
7.478697011922246674e+00 9.962508023891174513e-01
7.477891945410383379e+00 9.962497382144125391e-01
7.477086922316643403e+00 9.962486736951111643e-01
7.476282133154326104e+00 9.962476090831562381e-01
7.475477520839525880e+00 9.962465443031530699e-01
7.474673014397081872e+00 9.962454792611996623e-01
7.473868864223003783e+00 9.962444142889386178e-01
7.473064828903779322e+00 9.962433490668191061e-01
7.472260910522426691e+00 9.962422835975858204e-01
7.471457352075149494e+00 9.962412182034606767e-01
7.470653782663675635e+00 9.962401523927622016e-01
7.469850598789427032e+00 9.962390866914813126e-01
7.469047432626101823e+00 9.962380206116823178e-01
7.468244580101745633e+00 9.962369545462237408e-01
7.467441837911252378e+00 9.962358882252773107e-01
7.466639336778004399e+00 9.962348218225635099e-01
7.465836973178938685e+00 9.962337552006118591e-01
7.465034873585388198e+00 9.962326885276594490e-01
7.464232923690725663e+00 9.962316216518177781e-01
7.463431129846801682e+00 9.962305545815779428e-01
7.462629601633347320e+00 9.962294874629030739e-01
7.461828216761060339e+00 9.962284201331007560e-01
7.461026985542025258e+00 9.962273526059406414e-01
7.460226008924424335e+00 9.962262850160399363e-01
7.459425230549501684e+00 9.962252172884322743e-01
7.458624642325649923e+00 9.962241494124327579e-01
7.457824185262206029e+00 9.962230813094089532e-01
7.457023919603396500e+00 9.962220130598026246e-01
7.456223885445241173e+00 9.962209447172675203e-01
7.455423933430599170e+00 9.962198760824031440e-01
7.454624344868966190e+00 9.962188075311515512e-01
7.453824823438247371e+00 9.962177386676506208e-01
7.453025502942659308e+00 9.962166696707943636e-01
7.452226404684314076e+00 9.962156005692022198e-01
7.451427440239077882e+00 9.962145312446529788e-01
7.450628791733136858e+00 9.962134619410533132e-01
7.449830216268530592e+00 9.962123923332943942e-01
7.449031886767278898e+00 9.962113226530396881e-01
7.448233675189239733e+00 9.962102527288148046e-01
7.447435658228032551e+00 9.962091826634675851e-01
7.446637829741668213e+00 9.962081124488630923e-01
7.445840313851591397e+00 9.962070422516901003e-01
7.445042889864486035e+00 9.962059717759144117e-01
7.444245575319200725e+00 9.962049010450442221e-01
7.443448555921404974e+00 9.962038303085861690e-01
7.442651676970530872e+00 9.962027593588518304e-01
7.441855079759466030e+00 9.962016883858610949e-01
7.441058523230496213e+00 9.962006170655830495e-01
7.440262298682819520e+00 9.961995457898917827e-01
7.439466173318291631e+00 9.961984742457088426e-01
7.438670259884004210e+00 9.961974025848328029e-01
7.437874516207448217e+00 9.961963307505823373e-01
